Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,TargetLatitude,TargetLongitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,Datum,DataQuality,DataQualityIndicator,ResultDisplay,DisplayText,Censored,AnalyteDisplay,AnalyteGroup1,AnalyteGroup2,AnalyteGroup3,MatrixDisplay,Region
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,"RWB2 WadStr2019 Livermore Valley, SFQ, COY, RDW",Arroyo del Valle at EBRPD campsite DS of split,204ADV500,5/13/2019 0:00,1899-12-30 11:06:00,X,0.1,M,Grab,1,1,DeltaEnv_19E0234_W_TN,1905067-01,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,-0.005,,0.005,0.01,ND,UJ,"VAC,VMD",Qual,Transect A is just US of swimming hole,Water chem collected at transect AB,,IQC:BS/BSD & MS/MSD PR NOT IN MQO RANGE,BA,SWAMP_2016_WS,RWQCB2,,Water_Grab,37.572568,-121.686658,Individual Collection by hand,,Subsurface,FieldAcidified,,,1/1/1950 0:00,5/17/2019 11:08,1,,DeltaEnv,DeltaEnv,A,Walk In,RB,0.5,m,5.0,m,0.3,m,,,,,,,,,204ADV500,"Nitrogen, Total",NAD83,Some review needed,"QACode:UJ; BatchVerification:VAC,VMD",,ND result displayed as 1/2 the MDL,True,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,2
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 South Fork  Eel River Nutrients Study 2010,South Fork Eel River below Myers Flat,111SF0875,9/14/2010 0:00,1899-12-30 16:30:00,Midchannel,0.1,m,Grab,1,1,WPCL_6910_W_TN,L-594-10-11,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0901,,0.02,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,40.26899,-123.87619,Individual Collection by hand,,Subsurface,LabAcidified,,,1/1/1950 0:00,10/5/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,7.0,m,30.0,m,0.5,m,,,,,,,,,,"Nitrogen, Total",WGS84,Passed,,0.09,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 South Fork  Eel River Nutrients Study 2010,South Fork Eel River below Phillipsville,111SF1944,6/24/2010 0:00,1899-12-30 09:00:00,Midchannel,0.1,m,Grab,1,1,WPCL_6436_W_TN,L-348-10-21,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0561,,0.02,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,40.21684,-123.79095,Individual Collection by hand,,Subsurface,LabAcidified,,,1/1/1950 0:00,7/14/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,5.0,m,50.0,m,0.5,m,,,,,,,,,,"Nitrogen, Total",WGS84,Passed,,0.06,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 South Fork  Eel River Nutrients Study 2010,South Fork Eel River below Redway,111SF2538,8/24/2010 0:00,1899-12-30 11:30:00,X,0.1,m,Grab,1,1,WPCL_6794_W_TN,L-532-10-07,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0772,,0.02,0.05,=,,VAC,Com,,,,,BA,RWB1_BA_SFEel_2010,RWQCB1,,Water_Grab,40.14781,-123.8019,Individual Collection by hand,,Subsurface,LabAcidified,,,1/1/1950 0:00,9/8/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,10.0,m,20.0,m,0.25,m,,,,,,,,,,"Nitrogen, Total",WGS84,Passed,,0.08,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,"RWB2 WadStr2019 Livermore Valley, SFQ, COY, RDW",Redwood Creek 1.1mi above Kent Cyn. Cr.,201RDW710,5/13/2019 0:00,1899-12-30 12:00:00,X,0.1,m,Grab,1,1,DeltaEnv_19E0234_W_TN,1905072-01,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.11,,0.005,0.01,=,,"VAC,VMD",Com,,,,IQC:BS/BSD & MS/MSD PR NOT IN MQO RANGE,BA,SWAMP_2016_WS,DFW-ABL,,Water_Grab,37.8915,-122.5704,Not Recorded,,Not Applicable,,,,1/1/1950 0:00,5/17/2019 11:11,1,,DeltaEnv,DeltaEnv,A,,,,,,,,,,,,,,,,,201RDW710,"Nitrogen, Total",NAD83,Some review needed,"BatchVerification:VAC,VMD",0.11,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,2
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,"RWB2 WadStream- Petaluma, Lagunitas, Walker 2016",Big Carson Creek Tributary,201LAG335,6/13/2016 0:00,1899-12-30 10:48:00,X,0.1,m,Grab,1,1,WPCL_13948_W_TN,L-332-16-04    ,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.145,,0.0208,0.05,=,,VAC,Com,Stream flowing but goes underground at some points.,"Water chemistry collected at F (37.99240, -122.65882).",,,BA,SWAMP_2016_WS,RWQCB2,,Water_Grab,37.992222,-122.66,Individual Collection by hand,,Subsurface,FieldAcidified,,,1/1/1950 0:00,6/14/2016 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,0.15,m,0.3,m,0.1,m,,,"Details at F where water chemistry was collected (37.99240, -122.65882).",,,,,,,"Nitrogen, Total",WGS84,Passed,,0.14,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,2
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,"RWB2 WadStream- Petaluma, Lagunitas, Walker 2016",San Antonio Creek - Just downstream of Chileno Valley Rd bridge crossing,206PET070,5/3/2016 0:00,1899-12-30 09:30:00,X,0.1,m,Grab,1,1,WPCL_13840_W_TN,L-203-16-04    ,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,2.69,,0.0208,0.5,=,D,VAC,Com,,"Water chemistry samples collected US of K at 38.19839, -122.70441",,,BA,SWAMP_2016_WS,RWQCB2,,Water_Grab,38.1984,-122.70437,Individual Collection by hand,,Subsurface,FieldAcidified,,,1/1/1950 0:00,5/24/2016 0:00,10,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,1.0,m,3.0,m,1.5,m,Bridge,US,"Details for water chem sampling point- US of K at 38.19839, -122.70441",,,,,,,"Nitrogen, Total",WGS84,Passed,,2.69,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,2
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluence 2019,"Pismo Creek above Highway 101, Frady Lane Bridge",310PIS,12/11/2019 0:00,1899-12-30 12:26:00,Midchannel,0.1,m,Grab,1,1,MTA_B9L2707_W_TN,FL12001-07,samplewater,Not Recorded,"Nitrogen, Total, Total",mg/L,1.3,,-88.0,0.5,=,,VAC,Com,,,,CALCULATION,WQ,CCAMP_Field_2017,RWQCB3,,Water_Grab,35.14034698,-120.634501,Individual Collection by hand,,,,,,1/1/1950 0:00,12/27/2019 9:48,1,,MTA,MTA,A,,,,,,,,,,,,,,,,,310PIS,"Nitrogen, Total",NAD83,Passed,,1.3,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,Buckeye Creek at South Fork Gualala River,113BU0067,8/2/2012 0:00,1899-12-30 09:15:00,Midchannel,0.1,m,Grab,1,1,WPCL_9394_W_TN,L-421-12-14,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0433,,0.0208,0.05,DNQ,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,38.74079,-123.4557,Individual Collection by hand,,Subsurface,FieldAcidified,8/2/2012 0:00,,,8/21/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,3.0,m,6.0,m,0.25,m,,,,,,,,,,"Nitrogen, Total",WGS84,Some review needed,ResultQualCode:DNQ,0.04,DNQ result displayed as the reported value,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,Buckeye Creek at South Fork Gualala River,113BU0067,11/26/2012 0:00,1899-12-30 13:30:00,Midchannel,0.1,m,Grab,1,1,WPCL_9890_W_TN,L-696-12-32,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0581,,0.0208,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,38.74079,-123.4557,Individual Collection by hand,,Subsurface,FieldAcidified,11/26/2012 0:00,,,12/18/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,4.0,m,10.0,m,0.1,m,,,,,,,,,,"Nitrogen, Total",WGS84,Passed,,0.06,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,Freshwater Creek at Freshwater Park,110FR4642,4/18/2012 0:00,1899-12-30 16:30:00,Midchannel,0.1,m,Grab,1,1,WPCL_8848_W_TN,L-167-12-22,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0733,,0.0208,0.05,=,,VAC,Com,,,RPD 6.48,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,40.75735,-124.04958,Individual Collection by hand,,Subsurface,FieldAcidified,4/18/2012 0:00,,,4/24/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,3.0,m,8.0,m,0.25,m,GradeCont,WI,,,,,,,,"Nitrogen, Total",WGS84,Passed,,0.07,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,Garcia River at Eureka Hill Road,113GA2733,6/12/2012 0:00,1899-12-30 09:00:00,Thalweg,0.1,m,Grab,1,1,WPCL_9135_W_TN,L-266-12-31,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0351,,0.0208,0.05,DNQ,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,38.90366,-123.60756,Individual Collection by hand,,Subsurface,FieldAcidified,6/12/2012 0:00,,,6/26/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,2.0,m,6.0,m,0.3,m,Bridge,US,,,,,,,,"Nitrogen, Total",WGS84,Some review needed,ResultQualCode:DNQ,0.04,DNQ result displayed as the reported value,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,Garcia River at Eureka Hill Road,113GA2733,8/1/2012 0:00,1899-12-30 14:45:00,Midchannel,0.1,m,Grab,1,1,WPCL_9394_W_TN,L-421-12-13,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0491,,0.0208,0.05,DNQ,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,38.90366,-123.60756,Individual Collection by hand,,Subsurface,FieldAcidified,8/1/2012 0:00,,,8/21/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,3.0,m,7.0,m,0.25,m,Bridge,US,,,,,,,,"Nitrogen, Total",WGS84,Some review needed,ResultQualCode:DNQ,0.05,DNQ result displayed as the reported value,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,Navarro River at Dimmick State Park,113NA3269,11/27/2012 0:00,1899-12-30 10:00:00,Midchannel,0.1,m,Grab,1,1,WPCL_9890_W_TN,L-696-12-29,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0515,,0.0208,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,39.15911,-123.63861,Individual Collection by hand,,Subsurface,FieldAcidified,11/27/2012 0:00,,1/1/1950 0:00,12/18/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,4.0,m,25.0,m,0.25,m,,,,,,,,,,"Nitrogen, Total",WGS84,Passed,,0.05,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,NORTH FORK MATTOLE AT PETROLIA,112NF0585,7/31/2012 0:00,1899-12-30 14:00:00,Midchannel,0.1,m,Grab,1,1,WPCL_9346_W_TN,L-411-12-15,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0963,,0.0208,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,40.32647,-124.29454,Individual Collection by hand,,Subsurface,FieldAcidified,7/31/2012 0:00,,1/1/1950 0:00,8/7/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,1.0,m,2.0,m,0.25,m,Bridge,WI,,,,,,,,"Nitrogen, Total",WGS84,Passed,,0.1,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,Rockpile Creek at South Fork Gualala River,113RP0051,11/26/2012 0:00,1899-12-30 10:45:00,Midchannel,0.1,m,Grab,1,1,WPCL_9890_W_TN,L-696-12-36,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0731,,0.0208,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,38.75172,-123.46901,Individual Collection by hand,,Subsurface,FieldAcidified,11/26/2012 0:00,,1/1/1950 0:00,12/18/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,2.0,m,20.0,m,0.5,m,,,,,,,,,,"Nitrogen, Total",WGS84,Passed,,0.07,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,Smith River below Dr. Fine Bridge,103SM1917,6/5/2012 0:00,1899-12-30 08:00:00,Midchannel,0.1,m,Grab,1,1,WPCL_9059_W_TN,L-244-12-17,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.645,,0.0208,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,41.89055,-124.14864,Individual Collection by hand,,Subsurface,FieldAcidified,6/5/2012 0:00,,1/1/1950 0:00,6/19/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,2.0,m,55.0,m,0.5,m,,,,,,,,,,"Nitrogen, Total",WGS84,Passed,,0.65,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,Smith River South Fork above Hiouchi,103SF0039,6/5/2012 0:00,1899-12-30 09:00:00,Midchannel,0.1,m,Grab,1,1,WPCL_9059_W_TN,L-244-12-16,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0395,,0.0208,0.05,DNQ,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,41.7968,-124.05536,Individual Collection by hand,,Subsurface,FieldAcidified,6/5/2012 0:00,,1/1/1950 0:00,6/19/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,2.5,m,20.0,m,0.5,m,Bridge,US,,,,,,,,"Nitrogen, Total",WGS84,Some review needed,ResultQualCode:DNQ,0.04,DNQ result displayed as the reported value,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,Wheatfield Fork Gualala River at Annapolis Road,113WF0079,8/2/2012 0:00,1899-12-30 09:45:00,Midchannel,0.1,m,Grab,1,1,WPCL_9394_W_TN,L-421-12-12,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0701,,0.0208,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,38.70182,-123.41093,Individual Collection by hand,,Subsurface,FieldAcidified,8/2/2012 0:00,,1/1/1950 0:00,8/21/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,3.0,m,25.0,m,0.1,m,Bridge,WI,,,,,,,,"Nitrogen, Total",WGS84,Passed,,0.07,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,Wheatfield Fork Gualala River at Annapolis Road,113WF0079,11/26/2012 0:00,1899-12-30 14:00:00,Midchannel,0.1,m,Grab,1,1,WPCL_9890_W_TN,L-696-12-31,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.153,,0.0208,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,38.70182,-123.41093,Individual Collection by hand,,Subsurface,FieldAcidified,11/26/2012 0:00,,1/1/1950 0:00,12/18/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,3.0,m,25.0,m,0.25,m,Bridge,WI,,,,,,,,"Nitrogen, Total",WGS84,Passed,,0.15,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2013,Hayfork Creek above South Fork Trinity River,106HF0019,12/2/2013 0:00,1899-12-30 13:00:00,Midchannel,0.1,m,Grab,1,1,WPCL_11262_W_TN,L-648-13-10,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.0327,,0.0208,0.05,DNQ,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,40.61598,-123.44911,Individual Collection by hand,,Subsurface,FieldAcidified,12/2/2013 0:00,,1/1/1950 0:00,12/10/2013 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,5.0,m,40.0,m,0.25,m,Bridge,WI,,,,,,,,"Nitrogen, Total",WGS84,Some review needed,ResultQualCode:DNQ,0.03,DNQ result displayed as the reported value,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2013,Klamath River at Portuguese Creek River Access,105KL6111,11/19/2013 0:00,1899-12-30 14:00:00,Midchannel,0.1,m,Grab,1,1,WPCL_11262_W_TN,L-631-13-21,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.655,,0.0208,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,41.862251,-123.24904,Individual Collection by hand,,Subsurface,FieldAcidified,11/19/2013 0:00,,1/1/1950 0:00,12/10/2013 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,3.0,m,70.0,m,0.5,m,,,,,,,,,,"Nitrogen, Total",WGS84,Passed,,0.66,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confl Tox- Organics Samples 2020,Franklin Creek at 7th Street,315FRC,1/23/2020 0:00,1899-12-30 07:46:00,Midchannel,0.1,m,Grab,1,1,MTA_B0B0712_W_TN,GA24001-02,samplewater,Calculated,"Nitrogen, Total, Total",mg/L,13.0,,-88.0,0.5,=,,VAC,Com,Toxicity Event,Samples were sent to Delta/Physis and Granite Canyon (Tox),,,WQ,CCAMP_Field_2017,RWQCB3,,Water_Grab,34.40139998,-119.520828,Individual Collection by hand,,,,1/1/1950 0:00,,1/1/1950 0:00,2/7/2020 9:29,1,,MTA,MTA,A,,,,,,,,,,,,,,,,,315FRC,"Nitrogen, Total",NAD83,Passed,,13.0,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluence 2018,Arroyo Burro at Cliff Drive,315ABU,5/8/2018 0:00,1899-12-30 12:57:00,Midchannel,0.1,m,Grab,1,1,MTA_U8E1828_W_TN,EE08090-07,samplewater,Not Recorded,"Nitrogen, Total, Total",mg/L,2.7,,-88.0,0.5,=,,VAC,Com,,,,,WQ,CCAMP_Field_2017,RWQCB3,,Water_Grab,34.40505098,-119.739115,Individual Collection by hand,,,,1/1/1950 0:00,,1/1/1950 0:00,5/18/2018 16:00,1,,MTA,MTA,A,,,,,,,,,,,,,,,,,315ABU,"Nitrogen, Total",NAD83,Passed,,2.7,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluence 2018,Arroyo Grande Creek at 22nd Street,310ARG,2/6/2018 0:00,1899-12-30 12:19:00,Midchannel,0.1,m,Grab,1,1,MTA_U8C0510_W_TN,EB06099-07,samplewater,Not Recorded,"Nitrogen, Total, Total",mg/L,1.9,,-88.0,0.5,=,,VAC,Com,,,,,WQ,CCAMP_Field_2017,RWQCB3,,Water_Grab,35.09521298,-120.60625,Individual Collection by hand,,,,1/1/1950 0:00,,1/1/1950 0:00,3/5/2018 13:02,1,,MTA,MTA,A,,,,,,,,,,,,,,,,,310ARG,"Nitrogen, Total",NAD83,Passed,,1.9,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluence 2018,Arroyo Grande Creek at 22nd Street,310ARG,10/4/2018 0:00,1899-12-30 10:49:00,Midchannel,0.1,m,Grab,1,1,MTA_U8J1905_W_TN,EJ04057-05,samplewater,Not Recorded,"Nitrogen, Total, Total",mg/L,2.7,,-88.0,0.5,=,,VAC,Com,,,,,WQ,CCAMP_Field_2017,RWQCB3,,Water_Grab,35.09521298,-120.60625,Individual Collection by hand,,,,1/1/1950 0:00,,1/1/1950 0:00,10/19/2018 8:59,1,,MTA,MTA,A,,,,,,,,,,,,,,,,,310ARG,"Nitrogen, Total",NAD83,Passed,,2.7,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluence 2018,Atascadero Creek at Ward Drive,315ATA,2/13/2018 0:00,1899-12-30 12:46:00,Midchannel,0.1,m,Grab,1,1,MTA_U8C0718_W_TN,EB13073-08,samplewater,Not Recorded,"Nitrogen, Total, Total",mg/L,1.2,,-88.0,0.5,=,,VAC,Com,,,,,WQ,CCAMP_Field_2017,RWQCB3,,Water_Grab,34.42345198,-119.819287,Individual Collection by hand,,,,1/1/1950 0:00,,1/1/1950 0:00,3/7/2018 14:21,1,,MTA,MTA,A,,,,,,,,,,,,,,,,,315ATA,"Nitrogen, Total",NAD83,Passed,,1.2,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Aptos Creek at Spreckles Drive,304APT,12/12/2011 0:00,1899-12-30 15:05:00,Midchannel,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.2087,,0.0785,0.35,DNQ,,NR,NR,,Heavy leaf litter. 60 waterfowl upstream. Suspended solids in sample - decaying organic matter,CCAMP_Sum_DNQ,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,36.97391526,-121.9027384,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,12/13/2011 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,1120353-16,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.21,DNQ result displayed as the reported value,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2013,Scott River at Callahan,105SC9823,5/1/2013 0:00,1899-12-30 11:00:00,Midchannel,0.1,m,Grab,1,1,WPCL_10212_W_TN,L-190-13-30,samplewater,SM 4500-N CM v21,"Nitrogen, Total, Total",mg/L,0.226,,0.0208,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,41.32366,-122.81281,Individual Collection by hand,,Subsurface,FieldAcidified,5/1/2013 0:00,,1/1/1950 0:00,5/7/2013 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,2.0,m,12.0,m,0.3,m,Bridge,DS,"due to bridge construstion, sample was taken approx 100 meters upstream from original sample site.",,,,,,,"Nitrogen, Total",WGS84,Passed,,0.23,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluence 2018,Atascadero Creek at Ward Drive,315ATA,10/11/2018 0:00,1899-12-30 12:47:00,Midchannel,0.1,m,Grab,1,1,MTA_U8J3118_W_TN,EJ11043-05,samplewater,Not Recorded,"Nitrogen, Total, Total",mg/L,2.5,,-88.0,0.5,=,,VAC,Com,,,,,WQ,CCAMP_Field_2017,RWQCB3,,Water_Grab,34.42345198,-119.819287,Individual Collection by hand,,,,1/1/1950 0:00,,1/1/1950 0:00,10/31/2018 13:29,1,,MTA,MTA,A,,,,,,,,,,,,,,,,,315ATA,"Nitrogen, Total",NAD83,Passed,,2.5,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
