Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,TargetLatitude,TargetLongitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,Datum,DataQuality,DataQualityIndicator,ResultDisplay,DisplayText,Censored,AnalyteDisplay,AnalyteGroup1,AnalyteGroup2,AnalyteGroup3,MatrixDisplay,Region
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,Clear Creek,305CLCSBR,6/11/2008 0:00,1899-12-30 13:30:00,X,0.1,m,Grab,1,1,WPCL_3721_W_TPHOS,L-362-08-05,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0069,,0.005,0.01,DNQ,,VAC,Com,,collection time updated to time from WPCL LIMs,,"TP result < OP result.. OP field filtrate and TP split from different sources.  Results are acceptable, w/in 2 x ± RL of 10ug/L criteria (L-360-08-09,10, L-370-08-14, L-386-08-09). L-386-08-10 result is >±RL of 10 ug/L criteria. No reanalysis performed.",BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,36.3622,-120.75918,Individual Collection by hand,,Subsurface,LabAcidified,6/12/2008 0:00,,1/1/1950 0:00,7/3/2008 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Some review needed,ResultQualCode:DNQ,0.01,DNQ result displayed as the reported value,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,Grizzly Creek,537GZCAMR,8/7/2008 0:00,1899-12-30 12:00:00,X,0.1,m,Grab,1,1,WPCL_4058_W_TPHOS,L-549-08-05,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0287,,0.005,0.01,=,,VAC,Com,,,,"TP<OP result: L-519-08-09, 10, results >± RL of 10ug/L criteria. TP reanalysis confirmed orig. 11/14/08 L-517-08-19-20 reanal = 13.1 ug/L/10.0 ug/L",BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,37.52509,-119.46551,Individual Collection by hand,,Subsurface,LabAcidified,8/8/2008 0:00,,1/1/1950 0:00,8/20/2008 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.03,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,Indian Ceek,509ICPPCX,9/10/2008 0:00,1899-12-30 12:00:00,X,0.1,m,Grab,1,1,WPCL_4160_W_TPHOS,L-673-08-05,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0517,,0.005,0.01,=,,VAC,Com,,,,QC w/ L-610-08. TP vs OP: All results w/in ± RL criteria.,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,40.23333,-121.87889,Individual Collection by hand,,Subsurface,LabAcidified,9/11/2008 0:00,,1/1/1950 0:00,9/22/2008 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.05,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Klamath River Below Iron Gate,105KL9073,11/5/2002 0:00,1899-12-30 11:50:00,Bank,0.1,m,Grab,1,1,110702-TPHOS,L-468-02-2,samplewater,EPA 365.3,"Phosphorus as P, Total",mg/L,0.165,,0.03,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,41.92778,-122.4439,Individual Collection by hand,,subsurface,LabAcidified,11/7/2002 0:00,,1/1/1950 0:00,11/7/2002 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,-88.0,m,70.0,m,0.6,m,NR,,not sampled at centroid of flow due to depth and high flow,,,,,,,Phosphorus as P,WGS84,Passed,,0.17,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,Miners Ravine,519MNRASR,7/9/2008 0:00,1899-12-30 10:30:00,X,0.1,m,Grab,1,1,WPCL_3999_W_TPHOS,L-454-08-15,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.134,,0.005,0.01,=,,VAC,Com,,,,raised MDL and added D code for lab,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,38.75896,-121.25594,Individual Collection by hand,,Subsurface,LabAcidified,7/11/2008 0:00,,1/1/1950 0:00,8/5/2008 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.13,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,"Rice Creek, North Arm",518RCNAPC,8/6/2008 0:00,1899-12-30 11:00:00,X,0.1,m,Grab,1,1,WPCL_4058_W_TPHOS,L-552-08-10,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0668,,0.005,0.01,=,,VAC,Com,Reach is short ways upstream from small informal camp area.,collection time updated to time from WPCL LIMs,,"TP<OP result: L-519-08-09, 10, results >± RL of 10ug/L criteria. TP reanalysis confirmed orig. 11/14/08 L-517-08-19-20 reanal = 13.1 ug/L/10.0 ug/L",BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,40.4002,-121.439,Individual Collection by hand,,Subsurface,LabAcidified,8/8/2008 0:00,,1/1/1950 0:00,8/20/2008 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.07,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,Unnamed Creek,513UNCAKC,9/10/2008 0:00,1899-12-30 13:00:00,X,0.1,m,Grab,1,1,WPCL_4160_W_TPHOS,L-672-08-17,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0197,,0.005,0.01,=,"PJN,VFDP",VAC,Qual,"Duplicate Composite Volume=330mL. Densiometre was lost. No flow-standing water or small riffles that were too shallow. Paperwork transect orders were changed because stream dried up above E, which became K (corrected in database)",,,QC w/ L-610-08. TP vs OP: All results w/in ± RL criteria.,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,39.16692,-122.50673,Individual Collection by hand,,Subsurface,LabAcidified,9/11/2008 0:00,,1/1/1950 0:00,9/22/2008 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Some review needed,QACode:VFDP,0.02,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2009,Coyote Creek Natural Bridges,534CYCANB,6/2/2009 0:00,1899-12-30 13:00:00,X,0.1,m,Grab,1,1,WPCL_4909_W_TPHOS,L-304-09-04,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.021,,0.005,0.01,=,,VAC,Com,,,,QC is w/ L-304-09,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,38.05578,-120.47697,Individual Collection by hand,,Subsurface,LabAcidified,6/3/2009 0:00,,1/1/1950 0:00,6/10/2009 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.02,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2009,Noble Canyon Creek ~0.8mi above Pine Valley Cr.,911NCPCR2,5/27/2009 0:00,1899-12-30 13:00:00,X,0.1,m,Grab,1,1,WPCL_4909_W_TPHOS,L-294-09-04,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0313,,0.005,0.01,=,,VAC,Com,,collection time updated to time from WPCL LIMs,,QC is w/ L-304-09,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,32.863915,-116.508652,Individual Collection by hand,,Subsurface,LabAcidified,5/29/2009 0:00,,1/1/1950 0:00,6/10/2009 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.03,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,9
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2009,"Rice Creek, North Arm",518RCNAPC,8/11/2009 0:00,1899-12-30 16:00:00,X,0.1,m,Grab,1,1,WPCL_5318_W_TPHOS,L-516-09-04,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.043,,0.005,0.01,=,PJM,VAC,Com,Sampled >300 meters (665 m) from target lat/long,,,"QC is w/ L-539-09.  TP results < OP results, reanalysis confirmed original result.  Results are >2x ±RL of 10ug/L.",BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,40.4002,-121.439,Individual Collection by hand,,Subsurface,LabAcidified,8/12/2009 0:00,,1/1/1950 0:00,8/31/2009 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.04,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2009,Santa Ana River SF ~3.5mi above Mainstem,801WE1132,6/1/2009 0:00,1899-12-30 15:00:00,X,0.1,m,Grab,1,1,WPCL_4909_W_TPHOS,L-303-09-04,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0159,,0.005,0.01,=,,VAC,Com,,collection time updated to time from WPCL LIMs,,QC is w/ L-304-09,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,34.13332,-116.84289,Individual Collection by hand,,Subsurface,LabAcidified,6/3/2009 0:00,,1/1/1950 0:00,6/10/2009 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.02,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,8
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2009,Thomes Creek above The Gorge,523TMCATG,10/5/2009 0:00,1899-12-30 13:00:00,X,0.1,m,Grab,1,1,WPCL_5529_W_TPHOS,L-645-09-07,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0064,,0.005,0.01,DNQ,,VAC,Com,,,,QC is w/ L-625-09,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,39.85386,-122.66948,Individual Collection by hand,,Subsurface,LabAcidified,10/7/2009 0:00,,1/1/1950 0:00,10/28/2009 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Some review needed,ResultQualCode:DNQ,0.01,DNQ result displayed as the reported value,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2009,Unnamed Creek,513UNCAKC,7/13/2009 0:00,1899-12-30 13:00:00,X,0.1,m,Grab,1,1,WPCL_5137_W_TPHOS,L-437-09-04,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0618,,0.005,0.01,=,,VAC,Com,,,,"QC is w/ L-390-09, raised MDL and added D code for lab",BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,39.16692,-122.50673,Individual Collection by hand,,Subsurface,LabAcidified,7/15/2009 0:00,,1/1/1950 0:00,7/22/2009 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.06,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Arnot Creek ~0.4mi above Clark Fork,534ANCACF,8/31/2010 0:00,1899-12-30 17:30:00,X,0.1,m,Grab,1,1,WPCL_6827_W_TPHOS,L-547-10-08,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.009,,0.005,0.01,DNQ,,VAC,Com,,,,"L-551-10-10 TP result < OP by >±RL, reanalysis confirmed original result.",BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,38.407354,-119.7993617,Individual Collection by hand,,Subsurface,LabAcidified,9/2/2010 0:00,,1/1/1950 0:00,9/16/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Some review needed,ResultQualCode:DNQ,0.01,DNQ result displayed as the reported value,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Carmel River above Danish Cr.,307CMRADC,6/22/2010 0:00,1899-12-30 12:00:00,X,0.1,m,Grab,1,1,WPCL_6296_W_TPHOS,L-342-10-07,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0188,,0.005,0.01,=,,VAC,Com,,collection time updated to time from WPCL LIMs,,L-346-10-12 TP result < OP result by >2xRL.  Reanalysis confirmed result.,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,36.372226,-121.663084,Individual Collection by hand,,Subsurface,LabAcidified,6/24/2010 0:00,,1/1/1950 0:00,6/29/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.02,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Coon Creek at Pecho Valley Road,310COO,6/24/2010 0:00,1899-12-30 11:00:00,X,0.1,m,Grab,1,1,WPCL_6296_W_TPHOS,L-346-10-10,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.477,,0.005,0.01,=,,VAC,Com,Flow too low to measure,,,L-346-10-12 TP result < OP result by >2xRL.  Reanalysis confirmed result.,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,35.25475698,-120.88549,Individual Collection by hand,,Subsurface,LabAcidified,6/25/2010 0:00,,1/1/1950 0:00,6/29/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.48,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Klamath Trinity Trend Montoring FYs 2002 2003,Mad River at Blue Lake below Hatchery,109MA1087,4/15/2003 0:00,1899-12-30 16:00:00,Midchannel,0.1,m,Grab,1,1,042403-TPHOS-1,L-193-03-5,samplewater,QC 10115011D,"Phosphorus as P, Total",mg/L,0.0721,,0.03,0.05,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,40.87582,-123.99452,Individual Collection by hand,,subsurface,LabAcidified,4/18/2003 0:00,,1/1/1950 0:00,4/24/2003 0:00,1,,DFW-WPCL,DFW-WPCL,A,WalkIn,LB,2.0,m,25.0,m,0.5,m,NR,,,,,,,,,Phosphorus as P,WGS84,Passed,,0.07,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Glenbrook Creek ~1.3mi above Hwy 50,000CAT148,8/10/2010 0:00,1899-12-30 16:00:00,X,0.1,m,Grab,1,1,WPCL_6612_W_TPHOS,L-484-10-12,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0813,,0.01,0.02,=,D,VAC,Com,"very low flow,not possible to take.",collection time updated to time from WPCL LIMs,,L-469-10-04 preservation performed 48 hrs past recommended time. ,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,39.07525,-119.89953,Individual Collection by hand,,Subsurface,LabAcidified,8/12/2010 0:00,,1/1/1950 0:00,8/15/2010 0:00,2,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.08,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,6
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,McWay Creek ~0.4mi above Hwy 1,308MWCAH1,6/23/2010 0:00,1899-12-30 12:00:00,X,0.1,m,Grab,1,1,WPCL_6296_W_TPHOS,L-346-10-11,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.02,,0.005,0.01,=,,VAC,Com,Went back to bottom for last two transects.,,,L-346-10-12 TP result < OP result by >2xRL.  Reanalysis confirmed result.,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,36.162553,-121.666431,Individual Collection by hand,,Subsurface,LabAcidified,6/25/2010 0:00,,1/1/1950 0:00,6/29/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.02,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Squaw Creek ~0.3mi above Bull Creek,111CE0569,7/20/2010 0:00,1899-12-30 16:00:00,X,0.1,m,Grab,1,1,WPCL_6609_W_TPHOS,L-414-10-04,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0468,,0.005,0.01,=,,VAC,Com,,collection time updated to time from WPCL LIMs,,L-407-10-04 TP result should equal OP result.  Reanalysis confirmed result.,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,40.3461,-123.99327,Individual Collection by hand,,Subsurface,LabAcidified,7/22/2010 0:00,,1/1/1950 0:00,8/11/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.05,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Swanson Creek above Uvas Cr.,305SSCAUC,6/29/2010 0:00,1899-12-30 16:00:00,X,0.1,m,Grab,1,1,WPCL_6467_W_TPHOS,L-360-10-12,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0187,,0.005,0.01,=,,VAC,Com,,collection time updated to time from WPCL LIMs,,L-379-10-04 TP result < OP result by >2xRL.  Reanalysis confirmed result.,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,37.084993,-121.794339,Individual Collection by hand,,Subsurface,LabAcidified,6/30/2010 0:00,,1/1/1950 0:00,7/23/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.02,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Tenmile Creek above Clear Cr.,105TMCACC,8/10/2010 0:00,1899-12-30 14:00:00,X,0.1,m,Grab,1,1,WPCL_6612_W_TPHOS,L-486-10-08,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0181,,0.005,0.01,=,,VAC,Com,,collection time updated to time from WPCL LIMs,,L-469-10-04 preservation performed 48 hrs past recommended time. ,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,41.73691,-123.54855,Individual Collection by hand,,Subsurface,LabAcidified,8/12/2010 0:00,,1/1/1950 0:00,8/15/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.02,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2011,Chiquito Creek ~0.7mi below Beasore Rd.,540CQCBBR,9/14/2011 0:00,1899-12-30 12:00:00,X,0.1,m,Grab,1,1,WPCL_8283_W_TPHOS,L-552-11-06,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0121,,0.0041,0.01,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,37.512739,-119.4249723,Individual Collection by hand,,Subsurface,FieldAcidified,9/14/2011 0:00,,1/1/1950 0:00,10/5/2011 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.01,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2011,City Creek West Fork ~1.6mi above confluence,801CCWFAC,6/7/2011 0:00,1899-12-30 15:15:00,X,0.1,m,Grab,1,1,WPCL_7851_W_TPHOS,L-282-11-05,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0235,,0.0041,0.01,=,H,VAC,Qual,,,,Holding times missed due to analyst error; Six samples were analyzed beyond the 28 day holding time due to analyst oversight,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,34.1902,-117.18227,Individual Collection by hand,,Subsurface,FieldAcidified,6/7/2011 0:00,,1/1/1950 0:00,7/15/2011 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Some review needed,QACode:H,0.02,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,8
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2011,Devils Canyon Creek above San Mateo Cyn. Creek,901DCCSMC,5/16/2011 0:00,1899-12-30 09:52:00,X,0.1,m,Grab,1,1,WPCL_7615_W_TPHOS,L-232-11-04,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,,,0.0041,0.01,ND,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,33.473036,-117.4659043,Individual Collection by hand,,Subsurface,FieldAcidified,5/16/2011 0:00,,1/1/1950 0:00,5/25/2011 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,,ND result displayed as 1/2 the MDL,True,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,9
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2011,Piru Creek ~1.4mi above Gold Hill Rd.,403PRCAGH,6/2/2011 0:00,1899-12-30 12:00:00,X,0.1,m,Grab,1,1,WPCL_7685_W_TPHOS,L-269-11-03,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0159,,0.0041,0.01,=,,VAC,Com,Few Cobbles,,,,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,34.694494,-118.9205127,Individual Collection by hand,,Subsurface,FieldAcidified,6/2/2011 0:00,,1/1/1950 0:00,6/8/2011 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.02,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,4
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2011,Poison Meadow Creek ~1.2mi above Brush Cr.,554PMCABC,8/24/2011 0:00,1899-12-30 10:00:00,X,0.1,m,Grab,1,1,WPCL_8165_W_TPHOS,L-488-11-09,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0328,,0.0041,0.01,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,35.952893,-118.4153119,Individual Collection by hand,,Subsurface,FieldAcidified,8/24/2011 0:00,,1/1/1950 0:00,9/13/2011 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Passed,,0.03,,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2011,San Simeon Creek at San Simeon Creek Road,310SSU,8/11/2011 0:00,1899-12-30 14:00:00,X,0.1,m,Grab,1,1,WPCL_8082_W_TPHOS,L-446-11-05,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0063,,0.0041,0.01,DNQ,,VAC,Com,"target was in farm field, moved to nearest point in the stream",,,,BA,SWAMP_2007_WS,MPSL-DFW,,Water_Grab,35.60887798,-121.076628,Individual Collection by hand,,Subsurface,FieldAcidified,8/11/2011 0:00,,1/1/1950 0:00,8/31/2011 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Some review needed,ResultQualCode:DNQ,0.01,DNQ result displayed as the reported value,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2011,Stony Creek ~0.2mi abobe NF Smith River,103STCNSR,8/9/2011 0:00,1899-12-30 14:15:00,X,0.1,m,Grab,1,1,WPCL_8082_W_TPHOS,L-440-11-05,samplewater,SM 4500-P H,"Phosphorus as P, Total",mg/L,0.0084,,0.0041,0.01,DNQ,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Water_Grab,41.862108,-123.9606474,Individual Collection by hand,,Subsurface,FieldAcidified,8/9/2011 0:00,,1/1/1950 0:00,8/31/2011 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Phosphorus as P,NAD83,Some review needed,ResultQualCode:DNQ,0.01,DNQ result displayed as the reported value,,"Phosphorus as P, Total",Inorganic,Inorganic,Nutrient,samplewater,1
