Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,TargetLatitude,TargetLongitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,Datum,DataQuality,DataQualityIndicator,ResultDisplay,DisplayText,Censored,AnalyteDisplay,AnalyteGroup1,AnalyteGroup2,AnalyteGroup3,MatrixDisplay,Region
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,N FK BIG RIVER AT HWY 20,113BIGH20,6/28/2001 0:00,1899-12-30 00:00:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.34,,,,=,,VAC,Hist,,,Sample refrigerated and analyzed on Hach 2100A on 6/30/01,,WQ,SWAMP_Historical,RWQCB1,,Field Method,39.35263,-123.55662,HACH 2100A,6/30/2001 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,WGS84,Passed,,0.34,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,Chips Creek,518CPCRCR,8/14/2008 0:00,1899-12-30 09:45:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.88,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,40.0055,-121.271,Not Recorded,8/14/2008 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.88,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Redwood Creek at Orick,107RE0437,4/7/2002 0:00,1899-12-30 19:15:00,Bank,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.53,,,,=,,VAC,Com,,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,41.28913,-124.0569,HACH 2100A,4/12/2002 0:00,subsurface,,,,,,,,,,,Walk In,NR,-88.0,m,33.0,m,0.5,m,NR,,,,,,,,,Turbidity,WGS84,Passed,,0.53,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,Clear Creek,305CLCSBR,6/11/2008 0:00,1899-12-30 08:00:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.07,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,36.3622,-120.75918,Not Recorded,6/10/2008 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.07,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,Indian Ceek,509ICPPCX,7/30/2008 0:00,1899-12-30 15:15:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.27,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,40.23333,-121.87889,Not Recorded,7/30/2008 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,1.27,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Russian River at Johnson's Beach,114RR1325,3/13/2002 0:00,1899-12-30 14:30:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,10.4,,,,=,,VAC,Com,,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,38.49938,-122.999,HACH 2100A,3/15/2002 0:00,subsurface,,,,,,,,,,,Walk In,RB,-88.0,m,40.0,m,0.45,m,NR,,,,,,,,,Turbidity,WGS84,Passed,,10.4,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Russian River at Johnson's Beach,114RR1325,4/17/2002 0:00,1899-12-30 14:55:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,2.4,,,,=,,VAC,Com,,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,38.49938,-122.999,HACH 2100A,4/26/2002 0:00,subsurface,,,,,,,,,,,Walk In,NR,-88.0,m,25.0,m,0.8,m,NR,,,,,,,,,Turbidity,WGS84,Passed,,2.4,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Russian River at Odd Fellows Crossing,114RR1644,6/26/2001 0:00,1899-12-30 00:00:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,4.1,,,,=,,VAC,Hist,,,Sample refrigerated and analyzed on Hach 2100A on 6/27/01,,WQ,SWAMP_Historical,RWQCB1,,Field Method,38.50329,-122.96154,HACH 2100A,6/27/2001 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,WGS84,Passed,,4.1,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,Parsnip Creek,526PSCBBL,9/23/2008 0:00,1899-12-30 11:00:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.23,,,,=,,VAC,Com,Replicate - See original for Bearing/Slope,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,41.16736,-120.30068,Not Recorded,9/15/2008 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,1.23,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Russian River at Russian River Estates,114RRRRES,6/25/2001 0:00,1899-12-30 11:30:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,8.5,,,,=,,VAC,Hist,,,Sample refrigerated and analyzed on Hach 2100A on 6/27/01,,WQ,SWAMP_Historical,RWQCB1,,Field Method,39.05813,-123.14414,HACH 2100A,6/27/2001 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,WGS84,Passed,,8.5,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Russian River at Talmage (Ukiah),114RR8339,3/12/2002 0:00,1899-12-30 13:45:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,7.3,,,,=,,VAC,Com,,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,39.14487,-123.18168,HACH 2100A,3/15/2002 0:00,subsurface,,,,,,,,,,,Walk In,NR,-88.0,m,15.0,m,0.63,m,NR,,,,,,,,,Turbidity,WGS84,Passed,,7.3,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Russian River at Vacation Beach,114RR1159,6/26/2001 0:00,1899-12-30 00:00:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,3.3,,,,=,,VAC,Hist,,,Sample refrigerated and analyzed on Hach 2100A on 6/27/01,,WQ,SWAMP_Historical,RWQCB1,,Field Method,38.48329,-123.0107,HACH 2100A,6/27/2001 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,WGS84,Passed,,3.3,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Russian River at Wohler Dam,114RRWOH,6/22/2001 0:00,1899-12-30 14:40:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,3.0,,,,=,FCL,VAC,Hist,,,Hach 2100A - Unknown Calibration Date,,WQ,SWAMP_Historical,RWQCB1,,Field Method,38.50021,-122.88588,HACH 2100A,1/1/1950 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,WGS84,Some review needed,QACode:FCL,3.0,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,Secret Ravine,519SCRAMR,9/22/2008 0:00,1899-12-30 09:45:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,2.55,,,,=,,VAC,Com,"Sediment toxicity collected, sent to Granite Canyon.",,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,38.75998,-121.25744,Not Recorded,1/1/1950 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,2.55,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,Shepherd Creek,603SPCBWC,7/22/2008 0:00,1899-12-30 13:30:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,3.73,,,,=,,VAC,Com,RWQCB 6 collected an additional water sample for comparison between DFG-WPCL and HSWL,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,36.71668,-118.26333,Not Recorded,1/1/1950 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,3.73,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2008,Tenaya Creek,537TYCAML,7/16/2008 0:00,1899-12-30 12:00:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.26,,,,=,,VAC,Com,Alkalinity: <10 - A single drop took the sample past its titration point.,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,37.7599,-119.529,Not Recorded,7/7/2008 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.26,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2009,Bear Creek below West Fork,405WER318,6/2/2009 0:00,1899-12-30 15:00:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.27,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,34.26833333,-117.8911111,Oakton T-100 Turbidity meter,5/18/2009 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.27,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,4
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Smith River South Fork above Hiouchi,103SF0039,5/15/2002 0:00,1899-12-30 17:10:00,Bank,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.24,,,,=,,VAC,Com,,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,41.7968,-124.05536,HACH 2100A,6/6/2002 0:00,subsurface,,,,,,,,,,,Walk In,RB,-88.0,m,11.0,m,0.7,m,NR,,,,,,,,,Turbidity,WGS84,Passed,,0.24,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Trinity River - North Fork at Helena,106NF0015,3/26/2002 0:00,1899-12-30 16:00:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.1,,,,=,,VAC,Com,,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,40.77018,-123.12765,HACH 2100A,4/6/2002 0:00,subsurface,,,,,,,,,,,Walk In,LB,-88.0,m,20.0,m,0.7,m,NR,,,,,,,,,Turbidity,WGS84,Passed,,1.1,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Trinity River - North Fork at Helena,106NF0015,4/8/2002 0:00,1899-12-30 18:45:00,Bank,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.3,,,,=,,VAC,Com,,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,40.77018,-123.12765,HACH 2100A,4/12/2002 0:00,subsurface,,,,,,,,,,,Walk In,NR,-88.0,m,30.0,m,0.2,m,NR,,,,,,,,,Turbidity,WGS84,Passed,,0.3,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Trinity River - South Fork near Salyer,106SF0013,3/26/2002 0:00,1899-12-30 11:45:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,3.7,,,,=,,VAC,Com,,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,40.88858,-123.6013,HACH 2100A,4/6/2002 0:00,subsurface,,,,,,,,,,,Walk In,RB,-88.0,m,40.0,m,0.0,m,NR,,,,,,,,,Turbidity,WGS84,Passed,,3.7,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Trinity River - South Fork near Salyer,106SF0013,4/8/2002 0:00,1899-12-30 16:55:00,Bank,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.2,,,,=,,VAC,Com,,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,40.88858,-123.6013,HACH 2100A,4/12/2002 0:00,subsurface,,,,,,,,,,,Walk In,RB,-88.0,m,54.0,m,0.7,m,NR,,,,,,,,,Turbidity,WGS84,Passed,,1.2,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Trinity River at Douglas City,106TRINDC,2/26/2002 0:00,1899-12-30 16:15:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.6,,,,=,,VAC,Com,,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,40.6483,-122.94691,HACH 2100A,2/27/2002 0:00,subsurface,,,,,,,,,,,Walk In,NR,-88.0,m,18.0,m,0.8,m,NR,,,,,,,,,Turbidity,WGS84,Passed,,1.6,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Trinity River at Douglas City,106TRINDC,3/26/2002 0:00,1899-12-30 17:20:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.3,,,,=,,VAC,Com,,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,40.6483,-122.94691,HACH 2100A,4/6/2002 0:00,subsurface,,,,,,,,,,,Walk In,NR,-88.0,m,30.0,m,0.7,m,NR,,,,,,,,,Turbidity,WGS84,Passed,,1.3,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Arnot Creek ~0.4mi above Clark Fork,534ANCACF,8/31/2010 0:00,1899-12-30 17:30:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.95,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,38.407354,-119.7993617,Oakton T-100 Turbidity meter,8/23/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,1.95,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Bald Mountain Creek above McCloud River,505BMCMCR,8/4/2010 0:00,1899-12-30 11:00:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.54,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,41.095661,-122.136006,Oakton T-100 Turbidity meter,7/27/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.54,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Trinity River at Poker Bar (d/s Grass Valley Cr.),106TRINPB,5/14/2002 0:00,1899-12-30 12:00:00,Bank,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.32,,,,=,,VAC,Com,Sampled at a different site than previously. Sampled across the field from the parking area at a boat launch.,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,40.67976,-122.88134,HACH 2100A,6/6/2002 0:00,subsurface,,,,,,,,,,,Walk In,LB,-88.0,m,20.0,m,1.0,m,NR,,Sampled at a different site than previously. Sampled at a boat launch area across the field from the parking area. No GPS coordinates taken.,,,,,,,Turbidity,WGS84,Passed,,0.32,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Trinity River at Salyer,106TR1974,6/18/2002 0:00,1899-12-30 16:30:00,Bank,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.5,,,,=,,VAC,Com,,,Turbidity analysis performed on bench instrument after sample collection,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Field Method,40.88976,-123.60175,HACH 2100A,6/21/2002 0:00,subsurface,,,,,,,,,,,Walk In,LB,-88.0,m,23.0,m,1.0,m,NR,,,,,,,,,Turbidity,WGS84,Passed,,0.5,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Development Trend Montoring FYs 2001 2002,Trinity River at Weitchpec,106TR0008,6/6/2001 0:00,1899-12-30 09:10:00,Not Recorded,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.4,,,,=,,VAC,Hist,no chemistry taken on this event,,Sample refrigerated and analyzed on 6/8/01,,WQ,SWAMP_Historical,RWQCB1,,Field Method,41.18433,-123.70653,HACH 2100A,6/8/2001 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,WGS84,Passed,,0.4,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Cedar Creek 2,907CCCR02,6/9/2010 0:00,1899-12-30 08:14:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.88,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,33.00222,-116.70889,Oakton T-100 Turbidity meter,5/31/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.88,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,9
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Chowchilla River,539CCRARR,6/30/2010 0:00,1899-12-30 12:58:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.19,,,,=,,VAC,Com,reach length is 250,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,37.26057,-119.9456,Oakton T-100 Turbidity meter,6/21/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,1.19,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Girl Scout Camp,202BUT030,6/29/2010 0:00,1899-12-30 13:29:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,4.41,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,37.22474,-122.33254,Oakton T-100 Turbidity meter,6/21/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,4.41,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,2
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Japacha Creek above Hwy 79,909JPCH79,6/8/2010 0:00,1899-12-30 12:48:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.65,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,32.91849,-116.57176,Oakton T-100 Turbidity meter,5/31/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,1.65,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,9
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Meeks Creek ~0.6mi below Lake Genevieve,634CAT055,8/11/2010 0:00,1899-12-30 11:40:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.45,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,39.00578,-120.16534,Oakton T-100 Turbidity meter,8/9/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.45,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Eel River Trend Monitoring  FYs 2009 2010,Eel River above Dos Rios,111ER6140,5/10/2010 0:00,1899-12-30 13:00:00,Bank,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,5.06,,,,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Field Method,39.68738,-123.35943,LaMotte 2020 Turbidimeter,5/7/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,WGS84,Passed,,5.06,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Reference Condition Management Plan,Statewide Ref Condition Management Plan 2010,Morses Gulch,201MRS020,9/13/2010 0:00,1899-12-30 13:21:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.29,,,,=,,VAC,Com,Flow too low to measure.,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,37.9201,-122.66887,Oakton T-100 Turbidity meter,9/7/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.29,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,2
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Eel River Trend Monitoring  FYs 2009 2010,Eel River above Dyerville,111ER2075,10/13/2009 0:00,1899-12-30 18:00:00,Bank,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.41,,,,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Field Method,40.3489,-123.91448,LaMotte 2020 Turbidimeter,10/13/2009 0:00,Subsurface,,,,,,,,,,,Walk In,LB,6.0,m,35.0,m,0.4,m,,,,,,,,,,Turbidity,WGS84,Passed,,1.41,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
